yr,date,st,stname,mag,inj,fat,loss,closs,len,wid,slat,slon,location
2015,5/6/2015,OK,Oklahoma,3,0,0,0.0,0.0,10.3,1500,35.16,-97.8,"[35.16, -97.8]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,20,36.31,-98.25,"[36.31, -98.25]"
2015,5/6/2015,NE,Nebraska,1,0,0,0.25,0.0,9.47,200,40.01,-98.17,"[40.01, -98.17]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,50,35.19,-97.8,"[35.19, -97.8]"
2015,5/6/2015,KS,Kansas,2,0,0,4.25,0.0,20.12,400,39.95,-97.97,"[39.95, -97.97]"
2015,5/6/2015,KS,Kansas,3,1,0,0.63,0.0,16.48,300,37.84,-97.65,"[37.84, -97.65]"
2015,5/6/2015,KS,Kansas,1,0,0,0.25,0.0,4.28,250,39.75,-97.96,"[39.75, -97.96]"
2015,5/6/2015,KS,Kansas,1,0,0,0.01,0.0,3.11,60,39.58,-97.95,"[39.58, -97.95]"
2015,5/6/2015,KS,Kansas,1,0,0,0.0,0.0,2.13,75,39.81,-97.93,"[39.81, -97.93]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,3.15,50,39.86,-97.9,"[39.86, -97.9]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,10,36.45,-98.03,"[36.45, -98.03]"
2015,5/6/2015,KS,Kansas,2,0,0,1.0,0.0,36.24,800,39.68,-97.9,"[39.68, -97.9]"
2015,5/6/2015,NE,Nebraska,0,0,0,0.5,0.0,1.79,100,40.28,-97.75,"[40.28, -97.75]"
2015,5/6/2015,NE,Nebraska,0,0,0,0.0,0.0,1.04,30,40.01,-97.78,"[40.01, -97.78]"
2015,5/6/2015,OK,Oklahoma,1,0,0,0.0,0.0,1.0,200,35.22,-97.58,"[35.22, -97.58]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.32,50,37.56,-97.63,"[37.56, -97.63]"
2015,5/6/2015,NE,Nebraska,0,0,0,0.0,0.0,0.01,25,40.91,-98.44,"[40.91, -98.44]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.5,25,35.23,-97.53,"[35.23, -97.53]"
2015,5/6/2015,OK,Oklahoma,1,0,0,0.0,0.0,3.25,1000,35.25,-97.5,"[35.25, -97.5]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,36.09,-98.75,"[36.09, -98.75]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,3.5,200,35.12,-98.13,"[35.12, -98.13]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,20,36.81,-97.95,"[36.81, -97.95]"
2015,5/6/2015,KS,Kansas,3,0,0,0.0,0.0,1.87,100,39.86,-97.55,"[39.86, -97.55]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.01,50,39.95,-97.44,"[39.95, -97.44]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,50,37.09,-98.12,"[37.09, -98.12]"
2015,5/6/2015,KS,Kansas,1,0,0,0.0,0.0,2.38,75,39.71,-97.78,"[39.71, -97.78]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.5,40,35.25,-97.78,"[35.25, -97.78]"
2015,5/6/2015,OK,Oklahoma,0,0,0,0.0,0.0,3.5,200,35.3,-97.74,"[35.3, -97.74]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,75,39.54,-97.44,"[39.54, -97.44]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.02,50,39.06,-97.71,"[39.06, -97.71]"
2015,5/6/2015,OK,Oklahoma,3,12,0,0.0,0.0,2.0,700,35.41,-97.48,"[35.41, -97.48]"
2015,5/6/2015,TX,Texas,2,0,0,0.0,0.0,12.0,400,33.64,-98.73,"[33.64, -98.73]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,50,39.18,-97.56,"[39.18, -97.56]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,6.04,50,39.78,-97.27,"[39.78, -97.27]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,8.8,75,39.39,-97.47,"[39.39, -97.47]"
2015,5/6/2015,TX,Texas,0,0,0,0.0,0.0,3.39,440,33.18,-99.32,"[33.18, -99.32]"
2015,5/6/2015,KS,Kansas,1,0,0,0.0,0.0,4.05,75,39.6,-97.33,"[39.6, -97.33]"
2015,5/6/2015,TX,Texas,0,0,0,0.0,0.0,1.18,100,33.25,-99.34,"[33.25, -99.34]"
2015,5/6/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,75,39.85,-97.09,"[39.85, -97.09]"
2015,5/6/2015,NE,Nebraska,1,0,0,0.0,0.0,7.67,500,40.51,-96.71,"[40.51, -96.71]"
2015,5/6/2015,TX,Texas,0,0,0,0.0,0.0,0.01,50,33.31,-99.05,"[33.31, -99.05]"
2015,5/7/2015,KS,Kansas,0,0,0,0.0,0.0,0.48,50,37.6,-100.68,"[37.6, -100.68]"
2015,5/7/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,50,37.61,-100.59,"[37.61, -100.59]"
2015,5/7/2015,KS,Kansas,0,0,0,0.0,0.0,0.19,50,37.62,-100.56,"[37.62, -100.56]"
2015,5/7/2015,KS,Kansas,0,0,0,0.0,0.0,0.19,50,37.62,-100.54,"[37.62, -100.54]"
2015,5/7/2015,KS,Kansas,1,0,0,0.04,0.0,0.24,50,37.6,-100.53,"[37.6, -100.53]"
2015,5/7/2015,CO,Colorado,1,0,0,0.0,0.0,0.25,50,37.08,-102.11,"[37.08, -102.11]"
2015,5/7/2015,TX,Texas,1,1,0,0.25,0.0,3.37,200,33.15,-97.47,"[33.15, -97.47]"
2015,5/7/2015,CO,Colorado,0,0,0,0.0,0.0,0.1,50,40.04,-104.81,"[40.04, -104.81]"
2015,5/7/2015,TX,Texas,1,0,0,0.2,0.01,12.7,500,33.26,-97.39,"[33.26, -97.39]"
2015,5/7/2015,TX,Texas,0,0,0,0.0,0.0,0.29,50,33.21,-97.89,"[33.21, -97.89]"
2015,5/8/2015,TX,Texas,0,0,0,0.0,0.0,0.3,30,34.21,-99.45,"[34.21, -99.45]"
2015,5/8/2015,TX,Texas,1,0,0,0.0,0.0,3.5,100,34.12,-99.42,"[34.12, -99.42]"
2015,5/8/2015,TX,Texas,0,0,0,0.0,0.0,0.3,50,34.13,-98.9,"[34.13, -98.9]"
2015,5/8/2015,TX,Texas,0,0,0,0.0,0.0,0.19,35,33.38,-99.79,"[33.38, -99.79]"
2015,5/8/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,34.18,-98.5,"[34.18, -98.5]"
2015,5/8/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,34.15,-98.38,"[34.15, -98.38]"
2015,5/8/2015,TX,Texas,0,0,0,0.0,0.0,0.25,35,33.31,-99.34,"[33.31, -99.34]"
2015,5/8/2015,TX,Texas,0,0,0,0.0,0.0,0.19,25,33.19,-99.19,"[33.19, -99.19]"
2015,5/8/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.5,50,34.17,-98.11,"[34.17, -98.11]"
2015,5/8/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,34.17,-97.98,"[34.17, -97.98]"
2015,5/8/2015,CO,Colorado,0,0,0,0.0,0.0,0.82,50,37.9,-103.58,"[37.9, -103.58]"
2015,5/9/2015,TX,Texas,3,2,1,0.3,0.1,3.79,1400,32.3,-99.01,"[32.3, -99.01]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,0.01,50,38.53,-103.5,"[38.53, -103.5]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,3.32,100,38.72,-104.33,"[38.72, -104.33]"
2015,5/9/2015,TX,Texas,0,0,0,0.0,0.0,0.68,40,33.69,-97.21,"[33.69, -97.21]"
2015,5/9/2015,TX,Texas,0,0,0,0.09,0.0,0.1,20,32.34,-98.7,"[32.34, -98.7]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,1.07,50,38.43,-102.69,"[38.43, -102.69]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,0.1,50,39.04,-103.95,"[39.04, -103.95]"
2015,5/9/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,33.79,-97.12,"[33.79, -97.12]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,0.1,50,39.22,-103.84,"[39.22, -103.84]"
2015,5/9/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,33.87,-97.03,"[33.87, -97.03]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,11.06,150,38.56,-102.61,"[38.56, -102.61]"
2015,5/9/2015,TX,Texas,0,0,0,0.0,0.0,3.25,50,34.11,-98.63,"[34.11, -98.63]"
2015,5/9/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.0,100,34.18,-98.55,"[34.18, -98.55]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,2.07,10,38.7,-102.52,"[38.7, -102.52]"
2015,5/9/2015,OK,Oklahoma,0,0,0,0.0,0.0,3.0,200,33.92,-96.83,"[33.92, -96.83]"
2015,5/9/2015,CO,Colorado,0,0,0,0.0,0.0,1.04,25,38.78,-102.51,"[38.78, -102.51]"
2015,5/9/2015,TX,Texas,0,0,0,0.0,0.0,0.29,80,32.36,-98.26,"[32.36, -98.26]"
2015,5/9/2015,OK,Oklahoma,1,0,0,0.0,0.0,5.25,200,34.03,-96.49,"[34.03, -96.49]"
2015,5/9/2015,KS,Kansas,0,0,0,0.0,0.0,3.95,100,39.06,-100.12,"[39.06, -100.12]"
2015,5/9/2015,KS,Kansas,0,0,0,0.0,0.0,2.8,50,39.18,-100.14,"[39.18, -100.14]"
2015,5/9/2015,KS,Kansas,0,0,0,0.0,0.0,5.67,100,38.85,-100.69,"[38.85, -100.69]"
2015,5/9/2015,OK,Oklahoma,0,0,0,0.0,0.0,2.01,100,35.51,-99.41,"[35.51, -99.41]"
2015,5/9/2015,NE,Nebraska,0,0,0,0.0,0.0,0.28,15,40.13,-99.55,"[40.13, -99.55]"
2015,5/9/2015,NE,Nebraska,0,0,0,0.0,0.0,0.01,15,40.24,-99.54,"[40.24, -99.54]"
2015,5/9/2015,KS,Kansas,1,0,0,0.05,0.0,6.07,50,39.05,-100.63,"[39.05, -100.63]"
2015,5/9/2015,KS,Kansas,0,0,0,0.0,0.0,13.88,150,39.2,-100.64,"[39.2, -100.64]"
2015,5/9/2015,KS,Kansas,2,0,0,0.07,0.0,18.75,150,39.44,-100.61,"[39.44, -100.61]"
2015,5/9/2015,KS,Kansas,1,0,0,0.01,0.0,11.74,50,39.79,-100.61,"[39.79, -100.61]"
2015,5/9/2015,NE,Nebraska,0,0,0,0.0,0.0,4.22,25,40.12,-100.66,"[40.12, -100.66]"
2015,5/10/2015,OK,Oklahoma,1,0,0,0.04,0.0,3.8,240,34.87,-95.77,"[34.87, -95.77]"
2015,5/10/2015,SD,South Dakota,2,9,0,1.5,0.0,16.16,400,43.09,-98.22,"[43.09, -98.22]"
2015,5/10/2015,SD,South Dakota,0,0,0,0.0,0.0,4.18,50,43.49,-98.05,"[43.49, -98.05]"
2015,5/10/2015,TX,Texas,1,0,0,3.5,0.0,5.19,100,33.13,-97.18,"[33.13, -97.18]"
2015,5/10/2015,TX,Texas,0,0,0,0.04,0.02,2.9,75,33.28,-96.98,"[33.28, -96.98]"
2015,5/10/2015,IA,Iowa,0,0,0,0.0,0.0,0.85,50,43.23,-96.46,"[43.23, -96.46]"
2015,5/10/2015,TX,Texas,1,0,0,0.05,0.0,2.6,100,33.67,-96.46,"[33.67, -96.46]"
2015,5/10/2015,TX,Texas,1,0,0,0.1,0.0,5.1,105,31.56,-98.23,"[31.56, -98.23]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.0,0.6,50,31.99,-97.27,"[31.99, -97.27]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.0,0.1,20,32.48,-96.4,"[32.48, -96.4]"
2015,5/10/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.7,100,34.42,-95.71,"[34.42, -95.71]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.0,0.05,50,32.65,-96.33,"[32.65, -96.33]"
2015,5/10/2015,IA,Iowa,1,0,0,1.02,0.0,23.34,700,42.15,-94.84,"[42.15, -94.84]"
2015,5/10/2015,SD,South Dakota,0,0,0,0.0,0.0,0.35,50,43.86,-97.39,"[43.86, -97.39]"
2015,5/10/2015,OK,Oklahoma,2,0,0,0.1,0.0,15.0,880,34.76,-95.31,"[34.76, -95.31]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.05,1.42,150,32.05,-96.97,"[32.05, -96.97]"
2015,5/10/2015,OK,Oklahoma,0,0,0,0.0,0.0,3.7,75,34.97,-95.1,"[34.97, -95.1]"
2015,5/10/2015,IA,Iowa,0,0,0,0.0,0.0,1.03,400,42.52,-94.58,"[42.52, -94.58]"
2015,5/10/2015,TX,Texas,3,43,2,40.0,0.0,10.22,700,32.41,-95.62,"[32.41, -95.62]"
2015,5/10/2015,TX,Texas,1,0,0,0.12,0.0,1.44,440,32.63,-95.58,"[32.63, -95.58]"
2015,5/10/2015,TX,Texas,1,0,0,0.12,0.0,1.09,450,32.61,-95.58,"[32.61, -95.58]"
2015,5/10/2015,AR,Arkansas,2,8,2,1.5,0.0,6.7,400,33.93,-93.87,"[33.93, -93.87]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.0,0.28,172,32.84,-94.31,"[32.84, -94.31]"
2015,5/10/2015,TX,Texas,0,0,0,0.0,0.0,2.64,345,32.86,-94.29,"[32.86, -94.29]"
2015,5/11/2015,TX,Texas,1,0,0,0.0,0.0,1.39,76,31.96,-95.06,"[31.96, -95.06]"
2015,5/11/2015,LA,Louisiana,0,0,0,0.0,0.0,0.01,10,30.38,-92.56,"[30.38, -92.56]"
2015,5/11/2015,NC,North Carolina,0,0,0,0.01,0.0,0.51,30,35.89,-75.67,"[35.89, -75.67]"
2015,5/13/2015,TX,Texas,0,0,0,0.0,0.0,0.01,10,28.8,-96.84,"[28.8, -96.84]"
2015,5/13/2015,TX,Texas,0,0,0,0.0,0.0,0.08,25,33.62,-100.34,"[33.62, -100.34]"
2015,5/13/2015,TX,Texas,0,0,0,0.0,0.0,0.62,50,27.78,-98.99,"[27.78, -98.99]"
2015,5/14/2015,MO,Missouri,0,0,0,0.0,0.0,0.28,25,39.59,-93.13,"[39.59, -93.13]"
2015,5/15/2015,TX,Texas,1,1,0,0.1,0.0,2.26,50,28.54,-99.39,"[28.54, -99.39]"
2015,5/15/2015,TX,Texas,0,0,0,0.05,0.0,0.78,30,28.51,-99.27,"[28.51, -99.27]"
2015,5/15/2015,TX,Texas,0,0,0,0.0,0.0,0.02,10,27.85,-98.42,"[27.85, -98.42]"
2015,5/15/2015,TX,Texas,0,0,0,0.03,0.0,0.22,25,27.65,-97.37,"[27.65, -97.37]"
2015,5/15/2015,TX,Texas,0,3,0,0.1,0.0,1.38,50,27.9,-97.28,"[27.9, -97.28]"
2015,5/15/2015,CO,Colorado,0,0,0,0.0,0.0,0.1,50,40.0,-104.14,"[40.0, -104.14]"
2015,5/15/2015,CO,Colorado,1,0,0,0.01,0.0,0.1,100,39.9,-104.3,"[39.9, -104.3]"
2015,5/15/2015,WY,Wyoming,1,0,0,0.0,0.0,9.84,400,41.92,-104.21,"[41.92, -104.21]"
2015,5/15/2015,KS,Kansas,0,0,0,0.0,0.0,0.05,20,39.59,-95.68,"[39.59, -95.68]"
2015,5/15/2015,KS,Kansas,0,0,0,0.0,0.0,0.05,20,39.82,-95.45,"[39.82, -95.45]"
2015,5/15/2015,NE,Nebraska,0,0,0,0.0,0.0,0.08,20,42.81,-101.97,"[42.81, -101.97]"
2015,5/15/2015,NE,Nebraska,0,0,0,0.0,0.0,0.01,10,42.68,-102.47,"[42.68, -102.47]"
2015,5/16/2015,TX,Texas,0,0,0,0.0,0.0,0.54,30,34.6,-101.24,"[34.6, -101.24]"
2015,5/16/2015,WY,Wyoming,0,0,0,0.0,0.0,1.37,20,44.5,-108.75,"[44.5, -108.75]"
2015,5/16/2015,TX,Texas,1,0,0,0.0,0.0,8.59,150,34.87,-100.74,"[34.87, -100.74]"
2015,5/16/2015,TX,Texas,1,0,0,0.0,0.0,22.48,100,34.95,-100.62,"[34.95, -100.62]"
2015,5/16/2015,TX,Texas,0,0,0,0.0,0.0,5.49,30,35.22,-100.29,"[35.22, -100.29]"
2015,5/16/2015,MN,Minnesota,1,0,0,0.25,0.0,1.83,50,45.05,-95.74,"[45.05, -95.74]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.0,0.0,3.5,100,35.81,-99.49,"[35.81, -99.49]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.0,0.0,0.5,50,35.93,-99.31,"[35.93, -99.31]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.01,0.0,2.69,100,45.3,-95.72,"[45.3, -95.72]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,2.7,25,45.1,-95.53,"[45.1, -95.53]"
2015,5/16/2015,TX,Texas,3,0,0,0.0,0.0,40.41,1600,34.38,-99.51,"[34.38, -99.51]"
2015,5/16/2015,MN,Minnesota,1,0,0,0.05,0.0,3.07,100,45.16,-95.51,"[45.16, -95.51]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.15,15,45.37,-95.76,"[45.37, -95.76]"
2015,5/16/2015,KS,Kansas,1,0,0,0.0,0.0,0.18,50,38.4,-95.99,"[38.4, -95.99]"
2015,5/16/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,30,35.42,-99.37,"[35.42, -99.37]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.81,25,45.1,-95.51,"[45.1, -95.51]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.51,25,45.14,-95.45,"[45.14, -95.45]"
2015,5/16/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,20,34.51,-99.17,"[34.51, -99.17]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.0,0.0,16.0,400,36.32,-98.56,"[36.32, -98.56]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.25,25,45.27,-95.36,"[45.27, -95.36]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,1.26,25,45.33,-95.33,"[45.33, -95.33]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.11,15,45.43,-95.29,"[45.43, -95.29]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.0,0.0,7.14,400,34.72,-98.65,"[34.72, -98.65]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,5.02,200,45.51,-95.26,"[45.51, -95.26]"
2015,5/16/2015,TX,Texas,0,0,0,0.0,0.0,0.2,30,33.82,-98.93,"[33.82, -98.93]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,2.52,50,45.61,-95.26,"[45.61, -95.26]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.05,0.0,5.02,50,45.07,-94.46,"[45.07, -94.46]"
2015,5/16/2015,OK,Oklahoma,0,0,0,0.0,0.0,2.01,50,34.94,-98.25,"[34.94, -98.25]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.77,15,45.71,-95.23,"[45.71, -95.23]"
2015,5/16/2015,OK,Oklahoma,0,0,0,0.0,0.0,6.0,50,34.45,-98.42,"[34.45, -98.42]"
2015,5/16/2015,OK,Oklahoma,0,0,0,0.0,0.0,2.5,50,34.97,-98.23,"[34.97, -98.23]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.0,0.0,0.21,15,45.76,-95.21,"[45.76, -95.21]"
2015,5/16/2015,MN,Minnesota,0,0,0,0.1,0.0,1.44,25,45.29,-94.31,"[45.29, -94.31]"
2015,5/16/2015,MO,Missouri,0,0,0,0.0,0.0,0.87,100,39.43,-94.21,"[39.43, -94.21]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.0,0.0,1.4,110,35.48,-96.27,"[35.48, -96.27]"
2015,5/16/2015,MO,Missouri,2,0,0,0.0,0.0,10.03,250,39.14,-94.22,"[39.14, -94.22]"
2015,5/16/2015,OK,Oklahoma,2,0,0,2.0,0.0,16.0,1000,35.97,-95.76,"[35.97, -95.76]"
2015,5/16/2015,OK,Oklahoma,2,0,0,1.0,0.0,9.8,1500,36.17,-95.57,"[36.17, -95.57]"
2015,5/16/2015,MO,Missouri,1,0,0,0.0,0.0,2.82,100,39.51,-94.03,"[39.51, -94.03]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.03,0.0,3.3,300,36.29,-95.48,"[36.29, -95.48]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.01,0.0,2.3,450,36.36,-95.4,"[36.36, -95.4]"
2015,5/16/2015,MO,Missouri,1,0,0,0.0,0.0,0.88,100,38.39,-94.39,"[38.39, -94.39]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.07,0.0,4.5,600,36.47,-95.28,"[36.47, -95.28]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.1,0.0,4.6,550,36.56,-95.01,"[36.56, -95.01]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.02,0.0,6.7,1100,36.62,-94.96,"[36.62, -94.96]"
2015,5/16/2015,OK,Oklahoma,1,1,0,0.12,0.0,11.5,650,36.68,-94.83,"[36.68, -94.83]"
2015,5/16/2015,MO,Missouri,0,0,0,0.0,0.0,6.46,25,38.35,-93.79,"[38.35, -93.79]"
2015,5/16/2015,OK,Oklahoma,1,0,0,0.2,0.0,12.23,200,36.76,-94.64,"[36.76, -94.64]"
2015,5/17/2015,MO,Missouri,1,0,0,0.1,0.0,4.53,100,36.96,-93.9,"[36.96, -93.9]"
2015,5/17/2015,MO,Missouri,0,0,0,0.0,0.0,1.7,200,37.7,-93.51,"[37.7, -93.51]"
2015,5/17/2015,MO,Missouri,0,0,0,0.01,0.0,10.57,100,37.7,-93.43,"[37.7, -93.43]"
2015,5/17/2015,MO,Missouri,0,0,0,0.02,0.0,2.09,100,37.78,-93.48,"[37.78, -93.48]"
2015,5/17/2015,IA,Iowa,0,0,0,0.03,0.01,7.11,130,41.17,-93.9,"[41.17, -93.9]"
2015,5/17/2015,IA,Iowa,0,0,0,0.0,0.0,1.7,50,41.25,-93.98,"[41.25, -93.98]"
2015,5/17/2015,MO,Missouri,0,0,0,0.01,0.0,0.1,40,37.8,-93.05,"[37.8, -93.05]"
2015,5/17/2015,IA,Iowa,1,0,0,0.05,0.01,1.54,110,41.39,-93.92,"[41.39, -93.92]"
2015,5/17/2015,IA,Iowa,1,0,0,0.0,0.0,1.49,100,41.42,-93.9,"[41.42, -93.9]"
2015,5/17/2015,IA,Iowa,0,0,0,0.0,0.0,0.32,40,41.57,-93.99,"[41.57, -93.99]"
2015,5/17/2015,LA,Louisiana,1,2,0,0.1,0.0,1.56,50,30.55,-90.54,"[30.55, -90.54]"
2015,5/17/2015,WI,Wisconsin,0,0,0,0.0,0.0,4.84,75,44.87,-88.85,"[44.87, -88.85]"
2015,5/18/2015,TX,Texas,0,0,0,0.0,0.0,1.39,100,31.33,-103.35,"[31.33, -103.35]"
2015,5/18/2015,TX,Texas,0,0,0,0.0,0.0,3.57,150,31.29,-103.38,"[31.29, -103.38]"
2015,5/19/2015,TX,Texas,0,1,0,0.01,0.0,2.14,100,30.16,-96.88,"[30.16, -96.88]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,20,34.92,-97.48,"[34.92, -97.48]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,20,34.96,-97.43,"[34.96, -97.43]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.08,50,31.11,-102.24,"[31.11, -102.24]"
2015,5/19/2015,TX,Texas,0,0,0,0.12,0.0,4.65,80,32.31,-96.8,"[32.31, -96.8]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,20,35.03,-97.27,"[35.03, -97.27]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.19,100,31.12,-102.24,"[31.12, -102.24]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.8,150,31.01,-102.3,"[31.01, -102.3]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.2,30,34.12,-98.91,"[34.12, -98.91]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.0,400,34.21,-98.75,"[34.21, -98.75]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,2.91,150,30.83,-102.34,"[30.83, -102.34]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.1,20,35.19,-97.06,"[35.19, -97.06]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,1.63,100,30.78,-102.4,"[30.78, -102.4]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.76,100,30.63,-102.2,"[30.63, -102.2]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.49,50,30.67,-102.53,"[30.67, -102.53]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.32,70,33.33,-98.57,"[33.33, -98.57]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.2,65,33.35,-98.55,"[33.35, -98.55]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.2,30,33.42,-98.44,"[33.42, -98.44]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.0,400,33.95,-97.97,"[33.95, -97.97]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.49,75,32.78,-98.29,"[32.78, -98.29]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.74,80,33.45,-98.35,"[33.45, -98.35]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,1.0,50,34.01,-98.74,"[34.01, -98.74]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,1.0,200,33.96,-97.97,"[33.96, -97.97]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.0,250,33.97,-97.92,"[33.97, -97.92]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,2.0,200,33.98,-97.82,"[33.98, -97.82]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,0.2,30,33.52,-98.22,"[33.52, -98.22]"
2015,5/19/2015,TX,Texas,0,0,0,0.0,0.0,2.55,75,32.8,-98.54,"[32.8, -98.54]"
2015,5/19/2015,TX,Texas,1,0,0,0.23,0.0,0.75,200,32.81,-98.12,"[32.81, -98.12]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,34.08,-97.53,"[34.08, -97.53]"
2015,5/19/2015,TX,Texas,0,0,0,0.15,0.0,4.21,80,33.17,-97.99,"[33.17, -97.99]"
2015,5/19/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.5,50,34.09,-97.4,"[34.09, -97.4]"
2015,5/19/2015,TX,Texas,0,0,0,0.08,0.0,1.96,80,33.16,-97.91,"[33.16, -97.91]"
2015,5/19/2015,TX,Texas,1,0,0,0.45,0.0,1.8,100,33.18,-97.86,"[33.18, -97.86]"
2015,5/19/2015,TX,Texas,1,0,0,0.3,0.0,2.47,110,33.13,-97.85,"[33.13, -97.85]"
2015,5/19/2015,TX,Texas,1,0,0,0.12,0.0,1.92,90,33.21,-97.49,"[33.21, -97.49]"
