fat,len,wid,slat,slon
0,0.1,10,30.2,-94.8
0,0.28,50,29.2827,-95.4356
0,0.1,0,40.68,-102.93
0,12.88,100,42.0173,-79.0297
0,8.85,25,38.8911,-100.5182
1,15.0,220,36.05,-88.17
0,3.0,100,36.53,-92.15
0,6.52,100,32.006,-94.632
0,1.0,50,35.7189,-86.4354
0,7.0,220,40.93,-89.77
0,0.13,75,38.4107,-102.148
0,0.68,50,32.6071,-89.1547
0,2.7,30,31.9,-93.13
0,4.91,40,32.8841,-96.8623
0,9.28,200,36.72,-87.85
0,1.86,200,39.7071,-86.0971
0,6.0,700,43.7,-97.43
0,38.0,600,32.02,-89.53
0,0.5,50,39.92,-97.58
0,1.0,30,45.0,-94.88
0,8.0,60,34.2,-81.53
0,3.12,50,31.3,-89.58
0,3.2,300,35.909,-85.0806
0,0.1,30,35.87,-94.17
0,2.25,200,36.343,-80.295
0,0.88,50,34.2692,-86.124
0,0.1,40,37.13,-89.8708
0,0.1,50,39.34,-103.42
0,1.0,50,39.48,-94.95
0,5.0,100,48.17,-118.98
0,0.2,20,34.3,-91.13
0,1.52,175,44.2578,-88.2881
0,0.36,25,40.8897,-100.031
0,0.5,25,47.5,-97.08
0,0.1,40,37.22,-76.43
0,11.0,100,37.2,-89.18
0,2.0,100,46.17,-90.92
0,0.1,10,42.35,-97.78
0,0.05,50,29.3492,-95.5771
0,0.1,30,28.78,-96.67
0,0.2,23,30.13,-94.72
0,12.35,1500,32.4032,-91.2993
0,0.1,10,32.22,-104.37
0,0.2,50,38.46,-81.42
0,0.6,10,26.98,-82.33
0,2.61,300,44.5412,-95.5519
0,22.32,616,32.2043,-90.7831
0,26.24,250,32.6336,-93.602
0,8.08,500,33.5379,-88.2741
0,2.0,10,30.37,-92.65
0,6.54,75,32.81,-89.57
0,7.0,125,34.4298,-95.8903
0,1.9,50,38.19,-98.76
0,1.58,200,44.63,-91.19
0,0.6,50,38.19,-89.94
0,0.75,50,30.38,-81.42
0,0.12,50,39.8551,-82.8505
0,0.1,30,27.63,-81.98
0,8.0,150,40.33,-90.05
0,0.1,25,32.15,-85.77
0,0.5,25,47.9,-97.33
0,0.7,10,36.23,-102.07
0,0.01,20,36.65,-102.76
0,0.1,25,42.08,-92.4
0,0.2,100,39.75,-103.8
0,3.7,75,42.1346,-83.7483
0,0.1,25,44.73,-95.8
0,0.46,8,43.5129,-92.2036
0,0.16,20,35.0,-77.46
0,25.49,1000,38.0334,-82.5354
0,1.13,320,40.0074,-88.9441
0,0.25,20,48.91,-95.72
0,2.77,80,37.8592,-91.3555
0,1.0,70,39.12,-93.78
0,0.2,50,31.05,-84.38
0,0.1,20,42.82,-99.45
0,4.93,400,41.4189,-86.6409
0,0.5,50,36.0,-96.05
0,1.1,200,32.15,-92.01
0,2.19,150,39.1078,-83.6814
0,0.3,25,45.23,-99.55
0,0.2,20,33.23,-99.25
0,2.42,300,36.9716,-77.7774
0,3.01,50,39.3361,-91.1328
0,0.2,20,38.08,-92.32
0,0.7,200,30.44,-88.21
0,2.0,50,40.45,-91.84200000000001
0,1.15,80,32.2421,-92.7312
0,4.36,325,38.6648,-90.3403
6,16.0,500,35.58,-88.88
0,0.5,50,35.0,-102.62
0,0.1,25,44.1,-88.35
0,0.1,80,38.58,-95.57
0,4.01,250,34.57,-86.82
0,0.2,50,37.98,-88.32
0,0.1,10,43.38,-95.95
0,3.0,25,45.95,-97.77
0,8.8,600,35.4664,-95.4911
0,10.72,300,36.1733,-79.4516
0,7.2,150,38.17,-90.48
0,1.0,100,38.38,-86.02
0,0.1,50,39.7607,-104.81
0,2.66,150,35.4121,-87.3206
0,1.3,30,37.77,-101.15
0,1.2,100,35.5039,-93.7046
0,0.12,10,44.8,-98.84
0,1.4,20,29.53,-95.42
2,2.0,350,35.97,-95.25
0,0.3,50,37.53,-87.13
0,0.88,75,38.436,-100.978
0,0.1,23,31.17,-87.07
0,5.6,550,35.9751,-96.2571
0,2.0,60,30.2,-85.65
0,1.27,50,28.6411,-99.8698
0,0.05,5,46.5866,-87.6448
0,0.22,25,41.5898,-75.3719
0,0.5,50,46.88,-96.1
0,0.2,40,32.87,-103.75
0,4.24,100,30.5443,-97.3525
15,46.51,1760,36.93,-94.62
0,5.0,60,33.35,-80.4
0,0.1,50,35.0405,-94.355
0,4.75,50,34.9104,-78.9396
0,2.77,50,32.32,-102.48
0,1.5,528,34.65,-85.5
0,0.5,23,31.8,-91.4
0,9.0,100,37.0944,-92.4922
0,0.1,20,40.18,-88.2
0,25.03,200,47.62,-95.72
0,0.1,30,47.97,-100.53
0,11.05,440,37.7132,-92.435
0,1.2,100,37.8278,-93.5659
0,14.89,440,32.42,-82.66
0,0.47,75,38.42,-103.25
0,0.09,50,41.3747,-86.8731
0,1.5,75,35.696999999999996,-84.87899999999999
0,0.1,10,32.85,-100.48
1,18.8,700,33.983000000000004,-96.2684
0,0.1,20,29.23,-81.47
0,0.2,30,31.43,-88.48
1,7.5,350,37.4065,-77.6107
0,7.5,800,37.57,-98.63
0,0.5,20,30.63,-90.5
0,3.0,110,38.68,-98.97
0,0.5,30,36.6,-90.35
0,1.65,40,39.1306,-89.8571
0,3.58,35,31.68,-96.55
0,7.0,25,35.57,-88.65
0,29.83,880,40.2351,-88.1663
0,0.31,200,45.806000000000004,-92.75200000000001
0,0.36,15,43.0971,-94.3426
0,1.05,50,37.4424,-102.86
0,6.12,400,34.5898,-92.6561
0,0.3,25,41.92,-94.37
0,0.5,75,38.85,-98.8
0,4.17,400,36.443000000000005,-100.575
0,2.82,50,40.1462,-82.1611
8,16.17,450,28.88,-82.05
0,0.1,50,39.43,-103.7
0,3.04,150,37.5306,-120.81200000000001
0,0.2,20,37.7,-91.55
0,0.16,50,42.46,-85.98
0,0.3,20,38.83,-102.1
0,0.2,50,40.9,-102.8
0,1.97,100,35.8594,-87.3851
0,0.8,20,31.83,-102.08
0,0.1,0,40.0,-104.8
0,6.38,400,41.3993,-93.9163
0,0.2,75,39.071999999999996,-89.7264
0,0.8,50,40.12,-74.63
0,0.2,50,43.02,-114.27
0,1.86,30,46.2475,-100.07
0,1.0,100,39.6,-85.43
0,0.5,100,32.37,-103.33
0,0.5,50,31.35,-86.42
0,2.0,110,37.0,-95.67
0,0.1,10,35.7413,-99.19
0,0.2,30,46.08,-99.43
0,5.0,50,48.25,-97.16
0,0.1,0,29.05,-95.45
0,0.25,30,33.12,-92.2
0,9.0,200,43.28,-112.18
0,0.5,50,32.28,-89.48
0,0.1,50,43.63,-95.95
0,0.5,10,33.15,-99.9
0,0.25,75,37.7125,-92.8359
0,7.0,50,45.33,-95.32
0,3.49,40,34.25,-81.44
0,1.0,123,31.38,-84.72
0,3.0,50,39.62,-90.77
0,1.58,50,38.9166,-91.6829
0,1.0,100,48.6,-118.05
0,0.24,15,36.3011,-121.313
0,1.0,100,37.0,-89.0
0,1.61,25,38.9688,-94.4835
0,0.1,5,42.78,-95.93
0,1.7,1200,32.75,-81.99
0,1.05,250,41.8641,-76.6335
0,1.05,50,41.7701,-77.1852
0,0.7,150,32.04,-89.46
0,12.0,200,43.35,-112.12
0,7.5,200,33.05,-88.7
0,12.7,50,35.22,-101.0
1,4.0,200,37.22,-90.07
0,14.0,50,42.83,-94.7
0,2.54,30,44.9837,-92.48100000000001
0,11.18,600,32.0253,-91.0856
0,0.1,50,40.4,-104.12
0,1.5,60,41.08,-92.75
0,6.11,800,31.1255,-92.5368
0,1.6,75,37.52,-99.29
0,1.5,500,34.385,-95.0718
0,0.5,55,38.63,-98.78
0,1.17,25,39.0456,-89.4682
0,7.38,50,41.28,-103.73
0,0.2,30,39.08,-102.87
0,0.1,30,40.67,-104.77
0,3.16,50,33.942,-97.212
0,1.2,150,35.8502,-83.0225
0,0.1,20,46.43,-97.03
0,0.53,100,30.4268,-90.1306
0,0.1,25,41.53,-98.78
0,1.0,75,29.42,-82.12
0,0.28,40,44.9858,-90.6116
0,2.69,50,33.2915,-84.0838
0,5.07,125,36.3496,-78.5443
0,0.5,50,34.3,-84.12
0,4.0,100,34.88,-94.95
0,1.0,50,41.1,-102.5
0,0.67,75,31.5723,-89.5885
0,0.94,150,33.3025,-84.385
0,2.03,100,33.31,-87.86
0,4.76,50,29.2216,-95.3505
0,2.5,50,32.72,-102.39
0,0.5,73,30.27,-85.25
0,5.15,50,45.2382,-92.9594
0,5.52,50,31.42,-90.9
0,2.0,350,35.2704,-94.4168
0,4.0,450,39.97,-96.12
0,4.76,75,33.8679,-78.6147
0,0.1,20,38.05,-83.77
0,0.1,50,31.82,-99.66
0,0.92,25,27.96,-81.68
0,0.0,0,0.0,0.0
0,0.1,75,38.47,-102.18
0,9.15,100,36.684,-78.444
0,1.0,10,36.05,-111.35
0,5.54,200,33.42,-94.24
0,0.06,50,35.81,-90.62
0,2.5,100,41.6,-88.65
0,0.2,20,38.83,-95.63
0,4.5,50,44.17,-90.53
0,2.01,40,32.61,-96.86
0,2.71,176,31.6382,-91.0257
0,1.0,30,29.37,-100.83
0,0.28,75,37.25,-102.96
0,2.0,50,33.7,-90.35
0,2.0,50,39.77,-95.27
0,0.1,25,37.38,-83.83
0,0.32,30,42.3982,-88.5309
0,0.1,10,45.58,-93.4
0,0.3,25,48.58,-96.57
0,2.74,100,30.4543,-93.2502
0,0.1,30,40.28,-102.48
0,3.39,850,42.5078,-97.0519
0,0.5,50,37.6601,-77.4107
0,2.1,450,31.1774,-91.3105
0,3.0,30,29.02,-80.93
0,1.2,40,44.33,-88.78
0,4.77,110,31.56,-99.09
0,0.1,10,38.72,-88.63
0,1.38,200,35.174,-82.242
0,0.63,175,40.5086,-80.9494
0,4.66,400,33.82,-87.14
0,0.2,30,37.03,-89.53
0,36.08,850,37.8222,-89.7124
0,8.52,1100,31.5181,-94.1543
0,0.1,20,26.42,-99.1
0,2.0,75,38.48,-94.6
0,1.03,100,34.17,-98.98
0,0.0,0,31.85,-81.6
0,2.47,50,42.832,-88.2669
0,4.03,100,38.57,-98.61
0,0.37,10,45.27,-99.73
0,0.12,50,28.3519,-80.6613
0,1.0,50,40.62,-94.1
0,0.1,30,30.9,-84.57
0,1.5,100,27.73,-97.62
0,13.34,300,33.1437,-84.6765
0,0.3,40,28.25,-81.23
0,0.1,50,43.12,-95.48
0,0.2,20,30.48,-90.06
0,0.21,50,33.044000000000004,-97.0308
0,11.69,200,42.1919,-91.5271
0,0.2,50,44.15,-116.97
0,2.59,50,36.4086,-84.9001
0,9.81,300,32.34,-81.56
0,4.08,100,42.763,-85.861
0,0.75,200,45.4534,-92.4615
0,0.85,50,43.34,-95.83
0,5.0,100,42.32,-98.27
0,10.65,880,40.8712,-96.3863
0,4.5,123,35.85,-95.3
0,1.42,100,44.09,-104.187
0,0.61,100,42.1431,-83.6136
0,0.1,10,46.05,-105.93
0,0.3,30,29.23,-81.47
0,0.1,10,38.08,-90.5
0,2.0,20,30.48,-93.4
0,0.1,10,40.98,-90.35
0,9.6,100,31.25,-83.68
0,0.1,50,38.98,-92.45
0,0.5,30,32.35,-80.68
0,2.14,150,40.9703,-84.4573
0,4.32,20,30.5158,-89.3681
0,0.1,20,32.92,-100.4
0,3.0,150,31.4,-89.67
0,0.5,75,35.82,-96.03
0,1.7,185,30.93,-99.2
0,0.27,5,48.0445,-106.05
0,4.0,40,42.15,-94.03
0,12.5,100,39.57,-101.05
0,1.0,75,34.92,-77.95
0,1.0,30,33.73,-88.72
0,17.0,120,43.4,-88.63
0,0.01,10,40.0334,-93.6757
0,4.57,175,43.6946,-88.8448
0,1.0,50,44.57,-108.05
0,13.0,1230,31.95,-90.98
0,0.25,50,42.84,-90.51
1,7.0,100,38.57,-90.0
0,2.98,100,31.7548,-102.802
0,0.21,40,29.4747,-95.3129
0,5.54,25,40.4543,-90.0113
0,2.63,250,33.2553,-89.7662
0,0.4,50,37.0333,-97.4151
0,0.1,30,41.22,-86.58
0,2.9,75,33.2769,-96.9836
0,1.2,50,32.6,-96.75
1,16.78,300,34.5903,-93.039
0,3.0,50,44.88,-95.63
0,4.76,100,47.14,-97.58
0,2.0,100,42.1205,-102.90799999999999
0,0.1,75,37.68,-106.01
0,5.85,220,32.9617,-82.1649
0,0.01,10,30.575,-92.0706
0,0.1,50,39.82,-104.43
0,0.1,50,32.34,-99.63
7,44.0,880,35.82,-92.35
0,1.83,100,41.2116,-82.4412
2,10.22,700,32.4095,-95.619
0,1.0,30,29.48,-95.82
0,1.64,75,39.5157,-82.7965
0,3.84,100,37.7242,-87.5804
0,9.23,880,32.0713,-90.904
0,0.74,50,32.1053,-89.3766
0,1.54,50,37.4181,-100.2255
0,0.1,0,28.62,-96.63
0,7.03,300,31.848,-88.8748
0,0.1,20,33.57,-97.83
0,0.5,50,27.48,-81.8
0,9.44,60,27.9086,-81.9827
0,1.1,200,35.8076,-95.3016
0,0.25,10,39.13,-100.94
0,14.26,100,33.5105,-114.745
0,0.01,50,40.4344,-87.2118
0,0.1,25,35.03,-101.92
0,1.45,100,38.54,-100.29
0,0.09,20,40.024,-88.0801
0,0.1,20,37.2,-84.13
0,0.25,50,43.06,-94.98
0,0.01,10,42.5,-121.64
0,0.1,30,46.97,-102.2
0,0.1,10,26.07,-80.25
0,0.1,20,39.3,-76.88
0,1.0,30,26.17,-80.25
0,7.59,75,32.22,-97.79
0,0.8,75,34.92,-77.95
0,4.0,700,34.792,-98.315
0,0.01,100,30.59,-82.01
0,3.47,100,42.7072,-75.398
0,2.11,50,32.35,-101.07
0,2.0,23,35.85,-85.8
0,0.1,25,30.77,-83.33
0,0.81,40,40.2995,-99.6162
0,4.46,675,33.3129,-87.2197
0,3.05,50,39.9266,-84.4112
0,0.1,30,37.37,-122.03
0,0.2,25,31.33,-89.83
0,7.0,500,34.82,-87.2
0,0.1,10,32.53,-96.63
0,0.49,100,39.9524,-78.6731
0,1.5,50,39.93,-91.2
0,1.54,125,46.865,-89.3182
0,0.2,20,41.43,-101.43
0,0.4,125,42.8157,-89.7947
0,6.0,80,34.22,-80.25
1,13.57,880,44.9597,-93.3472
0,12.93,250,32.4233,-87.6657
0,0.5,30,29.92,-85.38
0,1.83,35,40.6662,-97.4305
0,0.08,25,44.1389,-94.1163
0,0.5,25,40.98,-87.68
0,0.1,50,42.08,-89.95
0,2.51,50,34.0454,-94.5812
0,1.63,100,43.5014,-95.7401
0,0.2,100,40.92,-111.87
0,3.0,75,39.7821,-87.7409
0,6.83,80,46.8076,-103.2
0,0.1,23,34.7,-96.95
0,0.1,23,34.15,-96.83
0,3.5,200,40.33,-79.32
0,1.57,500,31.1376,-97.9439
0,2.0,1200,37.43,-85.78
0,0.5,100,36.17,-92.97
0,0.1,25,35.08,-101.97
0,0.1,75,30.63,-81.52
0,1.0,200,32.67,-90.18
0,0.6,250,35.49,-94.41
0,0.18,170,32.5332,-96.6664
0,4.5,100,38.25,-90.18
0,4.0,200,43.68,-98.42
0,1.0,50,36.8669,-101.8654
0,1.18,200,32.8,-86.58
0,1.0,50,35.12,-94.4
0,0.3,50,46.43,-96.28
0,0.1,40,46.9655,-103.50200000000001
0,0.5,30,32.28,-88.5
0,2.0,100,30.28,-99.08
0,0.1,20,28.82,-97.85
0,6.0,30,31.27,-88.7
1,7.0,500,41.25,-80.47
0,2.0,100,42.53,-98.97
0,6.3,100,33.17,-87.55
0,0.1,20,42.75,-102.43
0,8.7,250,37.52,-84.68
0,0.23,30,37.202,-89.198
0,1.07,75,36.9996,-96.6291
0,3.07,25,33.6867,-103.296
0,32.02,800,34.9976,-111.87700000000001
0,0.2,75,31.8496,-84.0279
0,0.1,10,39.55,-119.77
0,0.1,23,34.43,-96.78
0,0.1,30,37.28,-84.43
0,0.2,10,48.35,-100.32
0,0.5,30,29.3,-94.82
0,4.06,300,31.31,-94.72
0,1.0,20,35.77,-84.2
0,1.04,75,41.19,-83.713
0,0.1,20,35.37,-80.55
0,2.39,50,33.64,-103.71
0,0.6,30,30.5432,-89.5351
0,0.1,50,35.08,-104.27
0,0.5,25,41.2,-90.58
0,2.0,50,38.95,-104.58
0,8.0,75,34.92,-82.72
0,0.77,75,38.34,-97.54
0,3.0,40,47.93,-100.57
0,0.36,50,41.6872,-73.0845
0,0.3,75,43.72,-88.37
0,0.8,40,29.95,-90.0
0,0.3,0,45.42,-90.72
0,0.1,50,40.5266,-106.1398
0,17.83,150,41.9,-80.13
0,0.5,80,34.62,-86.17
0,0.31,25,36.5883,-102.7647
0,1.28,100,30.3069,-96.0471
0,5.27,100,32.3701,-92.8346
0,1.0,50,38.2,-89.58
0,2.0,100,34.73,-92.07
0,2.63,100,39.8669,-96.4663
0,0.38,50,34.1931,-87.1196
0,0.1,10,43.18,-100.03
0,0.2,20,39.95,-102.23
0,4.27,150,36.9987,-94.75299999999999
0,7.6,150,43.53,-88.37
0,11.0,150,37.5933,-92.8139
0,5.2,350,35.0823,-94.2695
0,0.31,75,32.7146,-93.9561
0,0.75,40,29.25,-90.22
0,1.0,30,30.75,-92.67
0,0.1,50,39.53,-98.69
0,0.1,20,26.37,-81.55
0,3.0,100,40.3,-97.32
0,0.09,75,38.0214,-85.5913
0,0.3,20,41.13,-105.23
0,0.25,50,34.2557,-105.61200000000001
0,1.14,100,37.5398,-87.9671
0,0.69,40,27.287,-80.3072
0,1.74,440,39.9087,-79.7274
0,0.26,30,39.297,-77.844
0,0.5,120,30.88,-102.47
0,0.2,10,40.92,-90.15
0,12.76,1200,40.577,-85.392
0,0.2,125,38.32,-92.5
0,0.28,20,45.3,-100.89
0,0.1,25,34.9,-95.8
0,1.2,60,37.39,-85.9443
0,6.48,600,33.3539,-86.6857
0,4.3,150,34.8278,-95.3096
0,15.39,225,36.3961,-88.8048
0,0.1,30,43.7,-100.05
0,17.5,100,38.43,-102.53
0,6.0,50,47.1,-103.33
0,3.5,200,39.93,-89.28
0,4.86,50,31.69,-91.24
0,0.05,50,43.1812,-90.1957
0,3.5,100,33.65,-92.8
0,0.1,50,39.78,-103.52
0,2.2,80,38.52,-82.32
0,21.65,1320,31.2802,-89.4665
0,5.0,600,36.98,-85.9
0,1.45,100,36.6276,-85.4374
0,0.5,30,44.17,-112.55
0,0.02,10,44.82,-101.17
1,7.69,448,32.49,-84.16
0,0.49,75,40.5655,-88.6713
0,1.5,580,35.25,-98.27
0,0.2,20,33.63,-79.77
0,0.1,40,38.95,-90.92
0,1.0,75,30.38,-95.72
0,0.88,130,33.4433,-86.9137
0,1.23,175,39.6813,-101.6576
0,0.1,10,27.33,-82.53
0,0.7,220,36.6148,-83.7163
0,1.1,40,44.0418,-91.5535
0,0.3,73,31.23,-85.75
0,3.94,630,42.5606,-97.3137
0,0.1,15,26.45,-97.83
0,5.54,50,37.5234,-91.9248
0,0.2,30,31.12,-99.33
0,1.0,50,34.72,-102.18
0,5.19,150,33.9701,-88.6569
0,0.1,20,30.5768,-97.6632
0,0.1,30,41.53,-89.92
0,0.25,25,30.41,-93.93
0,0.1,30,39.98,-88.25
0,0.5,80,43.67,-91.55
0,0.82,30,34.73,-103.21
0,0.29,100,32.0833,-98.3435
0,1.17,50,38.05,-95.42
0,0.1,50,39.92,-104.78
0,6.0,150,37.52,-87.72
0,10.34,1000,32.621,-89.7297
0,2.24,50,39.53,-80.06
1,4.5,250,30.35,-93.97
0,0.2,15,38.5,-109.8
0,6.05,150,38.4453,-96.1611
0,0.33,20,38.468,-85.952
0,1.5,40,36.507,-97.09
0,2.0,70,34.35,-98.63
0,0.2,60,38.13,-96.78
0,1.0,50,33.23,-90.05
0,0.6,50,42.52,-93.53
0,1.5,200,32.88,-85.18
0,14.98,300,40.8995,-104.3346
0,0.13,40,35.536,-83.434
0,2.12,50,43.42,-93.21
0,0.1,50,44.15,-97.75
0,0.01,10,28.8024,-96.8436
0,0.81,50,37.78,-96.71
0,0.65,100,37.3881,-93.9668
0,3.0,50,42.4,-92.83
0,1.0,100,35.25,-102.448
0,1.0,100,42.2,-98.75
0,0.2,100,33.42,-79.92
0,1.9,23,31.38,-94.28
0,0.3,23,30.77,-89.53
0,3.95,75,31.24,-85.63
0,1.34,300,37.1756,-80.6098
0,10.0,500,35.3603,-96.333
0,0.1,0,34.88,-99.7
0,4.28,100,38.3499,-88.1894
0,0.17,40,39.183,-95.257
0,3.5,50,39.4358,-77.1476
0,0.5,30,47.02,-103.69
0,5.5,100,31.6,-89.32
0,0.69,100,40.4,-96.03
0,0.59,150,33.436,-87.64399999999999
0,9.0,100,32.07,-90.1
0,1.51,75,31.2627,-88.7064
0,0.1,10,39.52,-89.05
0,0.05,20,34.04,-84.48
0,0.62,100,38.192,-97.494
0,0.81,400,36.8295,-94.6184
0,8.76,100,30.7677,-89.1647
0,0.24,100,28.574,-96.565
0,7.9,150,31.55,-83.62
0,2.5,30,42.2906,-91.1883
0,4.35,250,44.916,-90.207
0,0.1,33,34.72,-117.98
0,0.1,50,37.52,-92.1
0,2.81,440,31.079,-89.7422
0,1.5,250,31.17,-90.78
0,1.0,100,37.03,-78.23
0,3.01,50,31.6453,-93.5389
0,8.56,75,39.0677,-101.234
0,2.07,100,37.6284,-92.4892
0,0.25,20,40.51,-87.89
0,0.1,40,34.67,-86.85
0,1.7,75,37.7,-99.57
0,5.1,350,36.7813,-95.2521
0,4.69,60,44.711,-90.6427
0,1.36,75,30.4419,-88.8597
0,0.33,200,42.4456,-89.6842
0,1.0,30,41.03,-92.85
0,1.0,20,33.93,-89.88
0,3.9,100,36.68,-81.98
0,1.0,30,25.9,-81.38
0,0.67,250,36.159,-75.7524
0,3.0,200,35.58,-76.67
0,7.0,75,47.31,-97.78
0,0.5,100,40.17,-104.33
0,0.5,50,37.88,-89.12
0,5.79,1760,31.835,-99.7791
0,6.0,20,38.25,-122.93
0,0.1,50,43.32,-96.45
6,65.23,500,35.3378,-79.313
0,12.58,350,39.7781,-98.3652
0,0.5,3,18.3,-67.18
0,9.0,200,35.12,-96.05
0,0.1,50,38.2,-90.08
0,0.5,100,39.58,-82.97
0,0.21,100,32.7552,-97.094
0,0.2,30,36.76,-99.85
0,2.38,75,32.0355,-92.9499
0,1.0,70,33.57,-80.22
0,0.1,50,43.63,-94.1
0,0.5,50,38.05,-102.32
0,0.01,20,30.3535,-87.406
0,0.29,50,34.8217,-101.8451
0,4.5,40,37.9,-76.37
0,0.1,10,29.9,-96.88
0,1.0,10,42.6165,-113.5521
0,0.23,30,47.3,-95.97
0,3.92,50,42.1942,-88.7748
0,1.84,25,39.4581,-89.3357
0,0.1,25,38.4766,-101.6671
0,1.0,40,33.22,-85.37
0,1.0,20,29.88,-92.08
0,0.5,100,31.38,-84.55
0,8.0,75,31.68,-91.35
0,0.1,20,34.02,-79.75
0,4.0,50,39.55,-84.35
0,0.31,70,39.0139,-84.0608
0,2.99,50,35.01,-80.57
0,1.0,50,42.85,-102.45
0,0.62,115,31.4354,-96.9191
0,0.05,25,38.7525,-95.2659
0,14.43,400,34.329,-91.4269
0,0.67,108,32.8408,-96.4898
0,0.66,300,36.9991,-97.3452
0,1.92,600,46.1,-90.38
0,0.1,10,30.58,-81.47
0,0.3,30,44.85,-123.18
0,0.1,10,41.12,-104.13
0,0.98,50,36.7307,-88.2317
0,0.2,100,29.13,-100.47
0,2.12,30,46.85,-101.21
0,0.6,30,35.63,-91.18
0,0.5,50,40.88,-87.98
0,0.5,25,46.45,-95.67
1,6.65,440,38.4918,-90.4706
0,0.09,20,45.4163,-99.6853
1,5.0,30,31.12,-90.05
0,0.2,20,41.67,-93.06
0,1.68,50,42.49,-93.71
0,4.6,300,31.7667,-93.2623
0,0.78,75,38.15,-102.33
0,4.0,100,29.97,-94.42
0,20.0,200,38.85,-77.53
0,1.0,75,31.27,-86.13
0,0.1,10,32.88,-100.15
0,0.08,50,31.43,-89.96
0,5.5,880,35.45,-100.0
0,1.89,100,34.8808,-87.416
0,5.0,50,35.27,-98.13
0,48.52,1760,32.6882,-88.9872
0,7.29,400,46.98,-95.02
0,0.01,20,41.1602,-102.994
0,0.1,10,39.9,-87.7
0,0.1,20,33.37,-79.3
0,0.4,15,41.15,-99.02
0,0.2,30,43.72,-85.07
0,6.0,50,36.5,-91.52
0,2.12,400,40.6119,-100.2722
0,3.7,100,37.381,-99.2323
0,0.5,50,28.44,-97.53
0,4.3,300,37.22,-99.42
0,2.99,30,42.9661,-91.9604
0,2.13,50,46.1787,-96.07
0,0.1,30,34.4,-79.82
0,0.5,50,44.52,-108.05
0,2.0,50,37.42,-96.45
0,3.2,50,35.0106,-86.8261
0,0.3,15,26.35,-80.08
0,8.0,150,41.85,-103.5
0,0.1,20,36.4,-87.0
0,0.01,25,40.4266,-98.55
0,0.1,10,44.85,-106.95
0,6.01,50,33.8058,-80.6386
0,0.5,0,26.75,-81.43
0,2.0,20,35.15,-76.77
0,3.3,25,40.78,-81.55
0,0.8,100,36.6759,-83.0574
0,2.0,40,40.98,-95.43
0,0.46,120,32.757,-96.889
0,3.77,150,36.6286,-100.396
0,0.3,10,40.83,-97.18
0,0.9,200,36.26,-80.36
0,0.12,30,40.7901,-94.3705
0,1.0,10,44.28,-105.38
0,0.5,50,43.68,-94.25
0,0.5,50,36.1595,-95.15899999999999
0,1.66,150,30.6831,-90.39299999999999
0,3.37,400,34.6017,-93.8294
0,0.1,20,36.28,-79.73
0,4.0,800,35.4493,-94.441
0,1.0,10,34.1,-110.95
0,5.7,100,35.4984,-88.2825
1,13.13,880,33.4316,-87.3071
0,0.25,20,42.3174,-105.119
0,0.5,90,43.03,-71.95
0,0.57,150,34.0078,-84.2014
0,3.61,100,33.5374,-87.9551
0,0.6,50,44.37,-96.95
0,0.2,20,42.13,-100.83
0,6.47,100,32.8,-90.23
0,10.0,110,38.35,-97.27
0,15.7,75,37.03,-89.8119
0,0.09,35,28.6506,-80.8433
0,0.5,10,27.52,-82.53
0,2.04,80,40.9023,-84.765
0,3.09,100,34.7855,-86.7894
0,8.0,100,39.37,-89.88
0,1.48,75,39.8804,-88.7739
0,32.0,0,41.18,-93.75
0,2.1,60,36.9614,-85.5931
0,0.8,50,42.81,-85.41
0,9.5,400,33.45,-88.33
0,0.5,40,34.58,-94.23
0,0.2,30,42.3,-104.7
0,0.94,40,33.1851,-96.5234
0,3.15,220,26.09,-80.19
0,0.5,25,47.85,-95.85
0,5.6,200,36.4,-86.93
0,0.2,25,35.68,-94.18
4,9.85,880,38.791,-84.633
0,0.3,20,35.72,-98.85
0,3.82,440,33.4933,-88.3428
0,2.0,40,37.32,-88.23
0,0.5,40,33.95,-101.07
0,0.5,1320,39.1,-103.47
0,9.19,200,34.9406,-88.0564
0,7.0,100,35.7,-77.55
0,2.0,200,43.93,-98.05
0,0.1,30,34.42,-99.02
0,2.95,50,30.88,-96.67
0,0.09,75,35.8333,-90.701
0,0.8,200,39.52,-75.95
0,0.2,25,31.7,-89.13
0,0.1,20,41.202,-81.29899999999999
0,0.5,50,38.38,-100.88
0,0.34,30,33.7772,-100.7792
0,0.1,25,36.37,-102.98
0,0.16,50,41.6938,-73.075
0,2.0,300,40.75,-84.62
0,0.3,40,40.18,-88.25
0,7.02,260,34.2415,-87.1344
0,0.1,30,41.18,-103.97
0,29.0,500,39.45,-92.18
0,3.85,100,40.0233,-82.4741
0,6.35,150,40.7126,-84.7948
0,0.33,10,30.0,-98.38
0,0.1,50,40.73,-90.15
0,1.0,1,30.33,-81.6
0,1.79,75,42.803999999999995,-97.8799
0,0.1,23,30.92,-86.58
0,0.3,30,37.48,-99.79
0,0.92,300,32.5294,-85.1094
0,4.8,75,47.84,-98.07
0,0.1,30,30.52,-87.9
0,0.81,75,37.99,-98.06
0,4.83,100,36.61,-93.95
0,3.39,100,33.378,-86.7509
0,0.1,10,26.07,-80.22
0,0.8,20,32.6793,-96.01299999999999
0,0.01,10,29.47,-81.21
0,1.0,30,32.33,-90.33
